"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.000112398612845553,89,2052,1.65640954237445,"GO:0035639 Purine ribonucleoside triphosphate binding ","https://amigo.geneontology.org/amigo/term/GO:0035639"," RAB35  RND3  RHOT1  TUBG1  KRAS  PRPSAP2  MRAS  CDK11A  HSPA5  SRP54  ACVR1  GNAI1  HACL1  SPHK1  CPS1  CTPS2  ERBB3  MAP2K4  CDK13  RPS6KA2  NSF  ACACB  TOP2B  DNM2  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  TRMU  DICER1  VRK1  CDK16  CSK  RAB5C  CLK4  NEK4  STK25  WARS2  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  HSPD1  DDX46  CAMK2G  PAK1  PANK1  PHKG2  BRAF  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  NME6  DCAKD  GMPPB  CHEK2  NRBP2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  C8orf44-SGK3  "
0.000112398612845553,91,2102,1.65334601966381,"GO:0032555 Purine ribonucleotide binding ","https://amigo.geneontology.org/amigo/term/GO:0032555"," RAB35  RND3  RHOT1  TUBG1  KRAS  PRPSAP2  MRAS  CDK11A  HSPA5  SRP54  RAB5C  ACVR1  GNAI1  HACL1  SLC19A1  SPHK1  CPS1  CTPS2  ERBB3  MAP2K4  CDK13  RPS6KA2  NSF  ACACB  TOP2B  DNM2  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  CYB5R3  TRMU  DICER1  VRK1  CDK16  CSK  CLK4  NEK4  STK25  WARS2  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  HSPD1  DDX46  CAMK2G  PAK1  PANK1  PHKG2  BRAF  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  NME6  DCAKD  GMPPB  CHEK2  NRBP2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  C8orf44-SGK3  "
4.55835867204074e-05,103,2380,1.65278111244498,"GO:0000166 Nucleotide binding ","https://amigo.geneontology.org/amigo/term/GO:0000166"," KDM1A  CYB5R3  FOXRED2  RAB35  RND3  RHOT1  TUBG1  KRAS  MTO1  PRPSAP2  MRAS  DPYD  CDK11A  HSPA5  ACADVL  PRMT5  SRP54  RAB5C  ACVR1  PRMT1  GNAI1  HACL1  DUS2  SLC19A1  SPHK1  CPS1  CTPS2  ERBB3  MAP2K4  CDK13  RPS6KA2  NSF  ACACB  TOP2B  DNM2  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  TRMU  DICER1  VRK1  CDK16  CSK  CLK4  NEK4  STK25  WARS2  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  HSPD1  DDX46  CAMK2G  PAK1  PANK1  PHKG2  BRAF  NDUFS2  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  DUS1L  UGP2  NME6  DCAKD  GMPPB  CHEK2  NRBP2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  DUS4L-BCAP29  C8orf44-SGK3  "
2.28491787120313e-05,113,2624,1.6446355981417,"GO:0140096 Catalytic activity acting on a protein ","https://amigo.geneontology.org/amigo/term/GO:0140096"," KDM1A  ITCH  AURKA  HDAC6  PRMT5  KMT2A  PRMT1  NPEPPS  UHRF2  PAK1  P4HB  USP7  PELI1  MIB2  MTOR  CDK11A  POMT2  ZDHHC6  CASP8  MAP2K4  CDK13  ATXN3  TGFBR3  RNF126  RPS6KA2  PSEN1  POMGNT1  DTX2  SETD1A  GGT5  PPIL2  RHBDD3  VRK1  CDK16  CSK  ATE1  KAT2A  TRIM2  UFSP2  TNS2  CLK4  UBE3A  NEK4  ACVR1  STK25  KDM5B  PDZRN3  RBBP6  STAMBP  MINDY2  COLGALT1  ATG4D  PRMT7  MAP3K12  IGF1R  ULK3  ACP1  CAMK2G  SUV39H2  NTAQ1  BRAF  HIPK1  PTPN13  GALNT10  PDIA3  KMT2D  ADAM9  USP47  RNF34  PPP1CA  MSL2  SHARPIN  CHEK2  NRBP2  BRCC3  KDM4D  WWP2  CDC42BPB  DZIP3  NPEPL1  JADE2  TRAF3IP2  HDAC7  AARS1  ATF2  GLUL  SAE1  USP21  BRD2  TAF9  RHBDF1  ABHD5  CPS1  AGA  ERBB3  FBXW11  CARD8  PPP2R1A  NUP98  PALLD  ADCK2  ADPRHL1  PHKG2  NCSTN  FAM111A  ZNF598  MED12  RELN  C8orf44-SGK3  FAM98A  PPP1R3E  LMO7  SBF1"
4.55835867204074e-05,103,2398,1.64037491560427,"GO:1901265 Nucleoside phosphate binding ","https://amigo.geneontology.org/amigo/term/GO:1901265"," KDM1A  ACADVL  CYB5R3  FOXRED2  RAB35  RND3  RHOT1  TUBG1  KRAS  MTO1  PRPSAP2  MRAS  DPYD  CDK11A  HSPA5  PRMT5  SRP54  RAB5C  ACVR1  PRMT1  GNAI1  HACL1  PANK1  DUS2  SLC19A1  SPHK1  CPS1  CTPS2  ERBB3  MAP2K4  CDK13  RPS6KA2  NSF  ACACB  TOP2B  DNM2  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  TRMU  DICER1  VRK1  CDK16  CSK  CLK4  NEK4  STK25  WARS2  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  HSPD1  DDX46  CAMK2G  PAK1  PHKG2  BRAF  NDUFS2  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  DUS1L  UGP2  NME6  DCAKD  GMPPB  CHEK2  NRBP2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  DUS4L-BCAP29  C8orf44-SGK3  "
0.000112398612845553,94,2202,1.63029280740452,"GO:0017076 Purine nucleotide binding ","https://amigo.geneontology.org/amigo/term/GO:0017076"," RAB35  RND3  RHOT1  TUBG1  KRAS  PRPSAP2  MRAS  DPYD  CDK11A  HSPA5  SRP54  RAB5C  ACVR1  GNAI1  HACL1  DUS2  SLC19A1  SPHK1  CPS1  CTPS2  ERBB3  MAP2K4  CDK13  RPS6KA2  NSF  ACACB  TOP2B  DNM2  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  CYB5R3  TRMU  DICER1  VRK1  CDK16  CSK  CLK4  NEK4  STK25  WARS2  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  HSPD1  DDX46  CAMK2G  PAK1  PANK1  PHKG2  BRAF  NDUFS2  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  NME6  DCAKD  GMPPB  CHEK2  NRBP2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  C8orf44-SGK3  "
4.33865479709138e-05,113,2671,1.61569592269705,"GO:0043168 Anion binding ","https://amigo.geneontology.org/amigo/term/GO:0043168"," KDM1A  ARAP2  ACADVL  CYB5R3  FOXRED2  RAB35  RND3  RHOT1  APOC1  HACL1  TUBG1  KRAS  MTO1  PRPSAP2  GSN  MRAS  SLC19A1  ARAP1  CYP27C1  CDK11A  ZFYVE16  HSPA5  DNM2  SRP54  RAB5C  ACVR1  TMEM175  GNAI1  OSBPL2  PANK1  DUS2  SPHK1  LPAR1  CPS1  GRAMD1B  CTPS2  COL11A1  ERBB3  MAP2K4  CDK13  RPS6KA2  NSF  ACACB  TOP2B  SLC1A3  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  TRMU  DICER1  VRK1  CDK16  CSK  CLK4  NEK4  STK25  WARS2  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  HSPD1  DDX46  CAMK2G  PAK1  PHKG2  BRAF  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  DUS1L  NME6  DCAKD  GMPPB  CHEK2  NRBP2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  NFS1  DUS4L-BCAP29  C8orf44-SGK3    DPYD  PITPNA"
0.000100639295072382,105,2521,1.59063863546212,"GO:0097367 Carbohydrate derivative binding ","https://amigo.geneontology.org/amigo/term/GO:0097367"," COL11A1  TGFBR3  RAB35  RND3  RHOT1  TUBG1  KRAS  PRPSAP2  MRAS  CFH  CDK11A  HSPA5  SRP54  RAB5C  DROSHA  ACVR1  GNAI1  HACL1  GPNMB  HSPD1  DUS2  EFEMP2  SLC19A1  LYSMD3  SPHK1  COL25A1  LPAR1  CPS1  CTPS2  ERBB3  MAP2K4  CDK13  RPS6KA2  HMMR  NSF  ACACB  TOP2B  DNM2  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  CYB5R3  TRMU  DICER1  VRK1  CDK16  CSK  GPI  CLK4  NEK4  STK25  WARS2  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  DDX46  CAMK2G  PAK1  PANK1  PHKG2  BRAF  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  UGP2  NME6  DCAKD  GMPPB  CHEK2  NRBP2  THBS2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  C8orf44-SGK3  "
0.000112398612845553,105,2539,1.57936195352501,"GO:1901363 Heterocyclic compound binding ","https://amigo.geneontology.org/amigo/term/GO:1901363"," KDM1A  ACADVL  CYB5R3  FOXRED2  RAB35  RND3  RHOT1  HACL1  TUBG1  KRAS  MTO1  PRPSAP2  MRAS  SLC19A1  DPYD  CDK11A  HSPA5  PRMT5  SRP54  RAB5C  ACVR1  PRMT1  GNAI1  PANK1  DUS2  SPHK1  CPS1  CTPS2  ERBB3  MAP2K4  CDK13  RPS6KA2  NSF  ACACB  TOP2B  DNM2  P2RX5  ITPKC  PSMC5  DNM1L  AURKA  AARS1  CDC6  TRMU  DICER1  VRK1  CDK16  CSK  CLK4  NEK4  STK25  WARS2  MTR  PMS2  ACSL3  MOCS1  ABCC4  XRCC3  CHTF18  IFT22  DHX30  DAP3  ADCK2  NARS1  GLUL  SMARCAL1  MAP3K12  WARS1  IGF1R  ULK3  EFL1  HSPD1  DDX46  CAMK2G  PAK1  PHKG2  BRAF  NDUFS2  SMARCAD1  HIPK1  WRN  NOLC1  TK2  ARL13B  DUS1L  UGP2  NME6  DCAKD  GMPPB  CHEK2  NRBP2  TPK1  XRCC2  ZNG1C  RAB40C  CDC42BPB  MTOR  GK  SKIC2  NAXD  DDX3X  NFS1  DUS4L-BCAP29  C8orf44-SGK3  "
2.28491787120313e-05,171,4465,1.46261398176292,"GO:0003676 Nucleic acid binding ","https://amigo.geneontology.org/amigo/term/GO:0003676"," FMR1  KDM5B  WDR3  CDK13  ZNF638  TUT7  MRPL28  GANAB  POLRMT  TRMT2A  RPL3  SRP54  MRPS31  EIF3E  SF3A2  DNAJC2  CASC3  SMARCD2  DROSHA  HDLBP  EBNA1BP2  FAM98A  RBBP6  TSFM  PRMT1  MACF1  NOL11  DHX30  DAP3  PRPF38B  PUM1  MTO1  LRPPRC  DBR1  ANP32A  HSPD1  DDX46  RADX  MRPS28  RPL7  ZCCHC7  CPSF7  FAU  RBPMS  NAA15  RP9  DCAF13  NOLC1  PDIA3  LARP7  SAMD4B  P4HB  YTHDF3  NOC2L  SPATS2L  MRPL42  DZIP3  DDX3X  ZNF195  LUC7L  TEAD3  HIVEP2  WIZ  DNASE1L1  GLI2  MEF2C  ZFHX4  TOX4  TINF2  MACROH2A2  DICER1  NFAT5  SALL1  NBN  NRF1  NUP98  GLI1  STAT1  ZNF142  ATF2  NFE2L2  RO60  TGIF2  FOSB  XRCC3  STAT5A  ZNF384  CHTF18  ZNF227  E2F5  BMAL1  MEIS2  APTX  WRAP53  NFIC  POGK  MEIS1  DEDD  PKNOX1  DEDD2  SMARCAD1  EBF1  ZRSR2  ZEB2  STAT2  ATF7  ZIK1  EDC3  ZNF572  SATB1  ZSCAN23  ZNF600  XRCC2  ZNF772  ZNF248  ZNF28  MXD3  ZNF709  ZNF658  KDM1A  ZMYND11  RTF2  EIF2B3  BAZ2A  HDAC6  SETD1A  PRMT5  VRK1  KMT2A  PMS2  CDK5RAP2  SMARCAL1  CUL4B  WRN  FAM111A  DUS2  KMT2D  ZNF282  SPHK1  DEAF1  ZBTB18  MTOR  TAF9  CRAMP1  TOP2B  XPO1  AARS1  TRMU  ADNP  PHC1  RCAN3  CYREN  SMUG1  POLN  THOC6  THUMPD3  NARS1  EFL1  UHRF2  GPATCH11  MSL2  MLF1  LCORL  RAD23A  MED12  KDM4D  SKIC2  TGIF2-RAB5IF  SUV39H2  DNASE2  ZMYM4"
