"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0022068970053434,78,1882,1.5828146348869,"GO:0048585 Negative regulation of response to stimulus ","https://amigo.geneontology.org/amigo/term/GO:0048585"," GRB10  TLE4  LZTS2  CD46  FRMD8  TLE3  RNF34  DAB2IP  TAF9  ERBB3  ATXN3  TGFBR3  FBLN1  ITCH  ICAM1  AARS1  DICER1  CARD8  PPP2R1A  TNS2  NPHP3  CYREN  STAT5A  IGF1R  ULK3  RADX  WWC2  NRG1  C1QTNF1  HGS  USP7  PELI1  HSPA5  FBXW11  GLI2  PSEN1  HDAC6  FERMT1  CSK  ERBIN  UBE3A  NFE2L2  ENY2  TOB1  GPR161  BMPER  OXR1  RGS14  USP47  MCTP1  SHARPIN  PROS1  YTHDF3  LPAR1  MTOR  DMD  KDM1A  PLAUR  ZMYND11  RIPOR1  HDAC7  CASP8  RNF126  PBLD  CDK5RAP3  GLI1  ACVR1  STAT1  STAMBP  PRMT1  STAT2  MACIR  NOC2L  ILRUN  DDX3X  FUZ  BMAL1  WWP2"
0.0022068970053434,55,1192,1.76214445509748,"GO:0072359 Circulatory system development ","https://amigo.geneontology.org/amigo/term/GO:0072359"," MEF2C  ACVR1  MEIS1  PKNOX1  PDLIM5  BMPER  THBS2  TGFBR3  GLI1  SPARC  GLUL  DAB2IP  WARS1  NRG1  SPHK1  TYMP  CC2D2A  TRAF3IP2  COL11A1  HDAC7  ERBB3  MAP2K4  NDST1  GLI2  ACACB  PSEN1  IFT52  KAT2A  ATF2  NFE2L2  WARS2  PRMT1  IGF1R  MFGE8  NAA15  ARL13B  RIC8A  MED12  MTOR  TNFSF12  DSG2  TAFAZZIN  SALL1  NPHP3  STAT1  ANK2  HGS  CASP8  STIL  AHI1  ADPRHL1  HIPK1  EFEMP2  SLC8A1  GPNMB"
0.00228291408029756,166,4782,1.3257254386489,"GO:0030154 Cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0030154"," CASP8  ERBB3  TGFBR3  FBXW11  MEF2C  FMR1  CDK16  SPG11  ARMC6  PLPPR4  ACSL3  PALLD  ATXN10  MEIS1  PAK1  NRG1  GPR137  MRTFB  RELN  TMEM120A  LPAR1  DMD  DDX3X  KDM1A  LAMB1  SETD1A  GLI1  CD46  KMT2A  PRMT1  STAT5A  MACF1  DAB2IP  SKIC8  BRD2  ABHD5  CPS1  TYMP  JADE2  TRAF3IP2  RASGRF1  COL11A1  HDAC7  MAP2K4  CDK13  GLI2  TOP2B  SLC1A3  PSEN1  WDR47  AURKA  HDAC6  SBF1  PRMT5  VRK1  ADNP  CSK  NBN  NDRG1  NEFM  SF3A2  PPP2R1A  DNASE2  IFT56  CDK5RAP3  KAT2A  RAB35  MDGA1  TMEM30A  DROSHA  NPHP3  UBE3A  ACVR1  STK25  ATF2  NFE2L2  WARS2  MTR  KDM5B  TGIF2  PLS1  IFT81  ACAP3  PRMT7  KRAS  MEIS2  KIDINS220  PUM1  SPOCD1  AHI1  DBNL  CDK5RAP2  NUMA1  VPS33A  IGF1R  TOB1  ADAMTSL4  LNPK  CAMK2G  EXT2  SUV39H2  BRAF  CUL4B  NDUFS2  PKNOX1  NCSTN  HIPK1  SFMBT1  NAA15  DCAF13  CEP57  TRAPPC9  RGS14  ZEB2  ALCAM  KRT8  PITPNA  LARP7  MLF1  SHARPIN  VPS33B  MED12  OSBP2  NRBP2  LAMA2  XRCC2  MTOR  BAG6  TNFSF12  ACADVL  SALL1  COL7A1  UHRF2  ADAM9  TEAD3  ICAM1  EIF2B3  MACROH2A2  SRP54  TAFAZZIN  STAT1  HAX1  YY1AP1  NOLC1  AP1G1  N4BP2L2  FUZ  DNM2  TUT7  P2RX5  DICER1  CCDC88A  BMAL1  SCARB2  ANK2  ADPRHL1  PDLIM5  KMT2D  NFKBID  EFEMP2  SLC8A1  SMARCD2  MTCH1  ITCH  KCNH1  DEAF1"
0.00228439652709619,166,4783,1.32544826418964,"GO:0048869 Cellular developmental process ","https://amigo.geneontology.org/amigo/term/GO:0048869"," CASP8  ERBB3  TGFBR3  FBXW11  MEF2C  FMR1  CDK16  SPG11  ARMC6  PLPPR4  ACSL3  PALLD  ATXN10  MEIS1  PAK1  NRG1  GPR137  MRTFB  RELN  TMEM120A  LPAR1  DMD  DDX3X  KDM1A  LAMB1  SETD1A  GLI1  CD46  KMT2A  PRMT1  STAT5A  MACF1  DAB2IP  SKIC8  BRD2  ABHD5  CPS1  TYMP  JADE2  TRAF3IP2  RASGRF1  COL11A1  HDAC7  MAP2K4  CDK13  GLI2  TOP2B  SLC1A3  PSEN1  WDR47  AURKA  HDAC6  SBF1  PRMT5  VRK1  ADNP  CSK  NBN  NDRG1  NEFM  SF3A2  PPP2R1A  DNASE2  IFT56  CDK5RAP3  KAT2A  RAB35  MDGA1  TMEM30A  DROSHA  NPHP3  UBE3A  ACVR1  STK25  ATF2  NFE2L2  WARS2  MTR  KDM5B  TGIF2  PLS1  IFT81  ACAP3  PRMT7  KRAS  MEIS2  KIDINS220  PUM1  SPOCD1  AHI1  DBNL  CDK5RAP2  NUMA1  VPS33A  IGF1R  TOB1  ADAMTSL4  LNPK  CAMK2G  EXT2  SUV39H2  BRAF  CUL4B  NDUFS2  PKNOX1  NCSTN  HIPK1  SFMBT1  NAA15  DCAF13  CEP57  TRAPPC9  RGS14  ZEB2  ALCAM  KRT8  PITPNA  LARP7  MLF1  SHARPIN  VPS33B  MED12  OSBP2  NRBP2  LAMA2  XRCC2  MTOR  BAG6  TNFSF12  ACADVL  SALL1  COL7A1  UHRF2  ADAM9  TEAD3  ICAM1  EIF2B3  MACROH2A2  SRP54  TAFAZZIN  STAT1  HAX1  YY1AP1  NOLC1  AP1G1  N4BP2L2  FUZ  DNM2  TUT7  P2RX5  DICER1  CCDC88A  BMAL1  SCARB2  ANK2  ADPRHL1  PDLIM5  KMT2D  NFKBID  EFEMP2  SLC8A1  SMARCD2  MTCH1  ITCH  KCNH1  DEAF1"
0.00228623552066864,63,1431,1.68134171907757,"GO:0016310 Phosphorylation ","https://amigo.geneontology.org/amigo/term/GO:0016310"," CDK11A  FBLN1  PSEN1  ERC1  AURKA  VRK1  NBN  CCNY  CCDC88A  STK25  ATF2  GPNMB  DAB2IP  MAP3K12  WARS1  IGF1R  ULK3  TOM1L1  PAK1  NRG1  BRAF  HIPK1  ADAM9  CHEK2  CDC42BPB  MTOR  DDX3X  ERBB3  MAP2K4  CDK13  RPS6KA2  HDAC6  ADNP  FMR1  CDK16  CSK  CLK4  NEK4  ACVR1  ADCK2  CAMK2G  PHKG2  KIRREL1  NRBP2  RELN  DMD  C8orf44-SGK3  PLAUR  CDK5RAP3  UNC119  KRAS  HAX1  PTPN13  STAT2  SPHK1  HGS  KDM4D  GRB10  RGS14  SLC8A1  TNFRSF10B  PILRB  CDC6"
0.00228623552066864,22,318,2.64210841569332,"GO:0051054 Positive regulation of dna metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0051054"," RNF126  GLI2  GLI1  PRMT1  CHTF18  WRAP53  WRN  TRRAP  PELI1  MAP2K4  TOP2B  PMS2  CYREN  IGF1R  BRCC3  TNFSF12  WIZ  NBN  SPIDR  KDM4D  TINF2  SMARCD2"
0.00230184827594444,11,95,4.42205513784461,"GO:2000781 Positive regulation of double-strand break repair ","https://amigo.geneontology.org/amigo/term/GO:2000781"," RNF126  PRMT1  WRAP53  TRRAP  PELI1  TOP2B  CYREN  SPIDR  KDM4D  NBN  SMARCD2"
0.00245135085719743,5,16,11.9345238095238,"GO:0006206 Pyrimidine nucleobase metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0006206"," CTPS2  DPYD  CPS1  TYMP  MTOR"
0.00252816298369425,81,1987,1.55683370479546,"GO:0051254 Positive regulation of rna metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0051254"," CDK13  MEF2C  CRTC1  KAT2A  KMT2A  MEIS2  CNOT6L  MEIS1  KMT2D  SAMD4B  MED12  YTHDF3  MRTFB  KDM1A  GLI2  TUT7  NFAT5  SALL1  DNAJC2  GLI1  ACVR1  STAT1  ATF2  NFE2L2  ENY2  BMAL1  LMO7  DAB2IP  CDK5RAP2  TOB1  NFIC  NAA15  STAT2  ATF7  LARP7  DEAF1  ZBTB18  CHEK2  DDX3X  TAF9  TEAD3  FBXW11  ARMCX3  CDK5RAP3  SMARCD2  NUP98  UBE3A  FOSB  ZNF384  ZNF227  E2F5  PUM1  USP21  TACC1  RBPMS  PKNOX1  MSL2  ZNF600  WWP2  CHCHD10  ZNF658  TOP2B  PSEN1  WAC  NRF1  NEK4  NOL11  MAP3K12  HAX1  ZEB2  MTOR  PSMD9  AHI1  NAA16  DNM2  PSMC5  MED15  PRMT5  STAT5A  TRRAP  HSPA5"
0.00284193669700029,47,979,1.83345493457853,"GO:0000278 Mitotic cell cycle ","https://amigo.geneontology.org/amigo/term/GO:0000278"," CDK11A  FBXW11  AURKA  CDC6  GINS1  NBN  CDK5RAP3  UNC119  STIL  TUBG1  CDK5RAP2  NUMA1  CCSAP  NME6  DCTN2  CHEK2  CCNY  MEIS2  CCNH  GPNMB  TOM1L1  SPHK1  RTF2  PPP2R1A  LZTS2  TACC1  CUL4B  RGS14  BRCC3  NSFL1C  WAC  RAB35  NEK4  ACVR1  ATF2  STAMBP  XRCC3  GNAI1  USP47  XRCC2  DDX3X  DNM2  SMARCD2  ANAPC13  PRMT5  VRK1  NOLC1"
0.00284193669700029,40,784,1.94849368318756,"GO:0006412 Translation ","https://amigo.geneontology.org/amigo/term/GO:0006412"," EIF2B3  AARS1  RPL3  FMR1  EIF3E  TRIM2  WARS2  TSFM  NARS1  LRPPRC  WARS1  RPL7  FAU  CDK5RAP3  UFSP2  GTDC1  PRMT1  SKIC8  TOB1  YTHDF3  MTOR  SKIC2  DDX3X  CASC3  DAP  PUM1  CNOT6L  EFL1  METTL17  ZNF598  SAMD4B    MRPS28  NOLC1  PPP1CA  MRPL28  MRPS31  ELP4  DAP3  MRPL42"
0.00284193669700029,34,623,2.08423144538714,"GO:0007507 Heart development ","https://amigo.geneontology.org/amigo/term/GO:0007507"," MEF2C  ACVR1  PDLIM5  TGFBR3  GLI1  NRG1  CC2D2A  TRAF3IP2  COL11A1  ERBB3  MAP2K4  NDST1  GLI2  ACACB  PSEN1  IFT52  KAT2A  ATF2  PRMT1  IGF1R  MEIS1  ARL13B  MED12  MTOR  DSG2  TAFAZZIN  SALL1  NPHP3  ANK2  CASP8  STIL  AHI1  ADPRHL1  SLC8A1"
0.00284193669700029,50,1064,1.79466523451486,"GO:0031175 Neuron projection development ","https://amigo.geneontology.org/amigo/term/GO:0031175"," CDK16  SPG11  PLPPR4  PALLD  ATXN10  PAK1  LAMB1  FMR1  MACF1  KDM1A  JADE2  RASGRF1  GLI2  TOP2B  PSEN1  WDR47  AURKA  HDAC6  ADNP  NEFM  SF3A2  RAB35  TMEM30A  UBE3A  STK25  NFE2L2  MTR  PLS1  ACAP3  KIDINS220  DBNL  DAB2IP  IGF1R  BRAF  CUL4B  ALCAM  PITPNA  RELN  LAMA2  LPAR1  VRK1  PRMT1  CAMK2G  DMD  DNM2  MEF2C  DICER1  CCDC88A  SCARB2  PDLIM5"
0.00284193669700029,36,675,2.0368253968254,"GO:0097190 Apoptotic signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0097190"," CASP8  DAP  TNFRSF10B  DEDD  DEDD2  HIPK1  RNF34  TNFSF12  TAF9  ICAM1  DAB2IP  NRG1  CHEK2  MAP2K4  PSEN1  NBN  PPP2R1A  ATF2  PDIA3  USP47  KRT8  PPP1CA  BAG6  STK25  KDM1A  PLAUR  ZMYND11  ERBB3  ACVR1  NFE2L2  RHOT1  P4HB  NOC2L  DDX3X  CHCHD10  DAP3"
0.00286072965661261,16,193,3.16604983962497,"GO:0000724 Double-strand break repair via homologous recombination ","https://amigo.geneontology.org/amigo/term/GO:0000724"," NBN  XRCC3  SPIDR  WRN  XRCC2  ZSWIM7  RAD21L1  RNF126  PRMT1  WRAP53  RADX  TRRAP  PELI1  KDM1A  POLN  KDM4D"
0.00310230358610887,55,1214,1.73021103004629,"GO:0051130 Positive regulation of cellular component organization ","https://amigo.geneontology.org/amigo/term/GO:0051130"," ATF7IP2  CLSTN1  FMR1  TMEM30A  STIL  MACF1  DAB2IP  WRAP53  NRG1  SPIDR  BRCC3  KDM1A  HDAC6  ADNP  SF3A2  KAT2A  STK25  NFE2L2  FAM98A  IGF1R  BRAF  SPHK1  KIRREL1  THBS2  RELN  LPAR1  MTOR  PSEN1  FERMT1  FUZ  PLAUR  ZDHHC6  DNM1L  AURKA  NBN  CCDC88A  COLGALT1  TBC1D5  CDK5RAP2  NUMA1  CNOT6L  WARS1  LNPK  GSN  PAK1  ADAM9  ARAP1  DMD  CHCHD10  KIDINS220  AHI1  SCARB2  EFEMP2  DDX3X  TINF2"
0.00338143285894904,75,1822,1.57205582562333,"GO:0007049 Cell cycle ","https://amigo.geneontology.org/amigo/term/GO:0007049"," CDK11A  FBXW11  TOP2B  AURKA  CDC6  GINS1  NBN  PPP2R1A  CDK5RAP3  UNC119  STIL  TUBG1  CDK5RAP2  NUMA1  CCSAP  RGS14  NME6  DCTN2  RTTN  CHEK2  RAD21L1  JADE2  RPS6KA2  CCNY  KAT2A  GLI1  MEIS2  CCNH  PUM1  GPNMB  DAB2IP  TOM1L1  UHRF2  YY1AP1  DCAF13  TP53I13  SPHK1  RTF2  CDK13  XPO1  CDK16  LZTS2  IGF1R  TACC1  CUL4B  BRCC3  BAG6  DDX3X  NSFL1C  WIZ  CEP68  WAC  RAB35  NEK4  ACVR1  ATF2  STAMBP  XRCC3  GNAI1  ATXN10  SMARCAD1  USP47  RAD23A  TRRAP  XRCC2  MLF1  DNM2  BMAL1  SMARCD2  ANAPC13  CCNL1  PRMT5  VRK1  WRN  NOLC1"
0.00358045566270026,104,2748,1.44534553268178,"GO:0031324 Negative regulation of cellular metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0031324"," ATF2  MACROH2A2  DICER1  FMR1  TRIM2  PHC1  DAP  DROSHA  TGIF2  MAGEA10  PUM1  CNOT6L  UHRF2  ZCCHC7  SFMBT1  ATF7IP2  SAMD4B  EDC3  ZNF572  MACIR  YTHDF3  NOC2L  WWP2  MTOR  SKIC2  DDX3X  N4BP2L2  LIN37  HDAC6  LARP7  KDM1A  HDAC7  GLI2  FBLN1  TUT7  SALL1  CARD8  CASC3  KAT2A  KDM5B  CD46  APOC1  GPNMB  DAB2IP  WARS1  SKIC8  TOB1  NFIC  WWC2  JAZF1  NRG1  ZEB2  SPHK1  DEAF1  ZBTB18  SATB1  USP7  ZMYND11  TRAF3IP2  ACADVL  ACACB  PSEN1  PSMC5  PRMT5  ADNP  FERMT1  CSK  DNAJC2  TLE4  TASOR2  ERBIN  SPOCD1  TLE3  DEDD  KIRREL1  ZNF248  DMD  MXD3  TINF2  FBXW11  MEF2C  AURKA  NDFIP2  EIF3E  CDK5RAP3  KMT2A  SUV39H2  PTPN13  USP47  NRBP2  ILRUN  ZNF658  BAZ2A  GRB10  STAT1  BMAL1  KMT2D  RGS14  SLC8A1  DEDD2  ITCH  FOSB  MEIS2  ZNF282"
0.00373889000280474,16,198,3.08609908609909,"GO:0000725 Recombinational repair ","https://amigo.geneontology.org/amigo/term/GO:0000725"," NBN  XRCC3  SPIDR  WRN  XRCC2  ZSWIM7  RAD21L1  RNF126  PRMT1  WRAP53  RADX  TRRAP  PELI1  KDM1A  POLN  KDM4D"
0.00430413670931818,52,1143,1.73744948548098,"GO:0009894 Regulation of catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0009894"," ABHD5  WAC  FMR1  DAP  UBE3A  APOC1  PUM1  CNOT6L  ULK3  GPR137  SAMD4B  YTHDF3  MTOR  PSMC5  RHBDF1  ATXN3  XPO1  TUT7  HDAC6  CDK16  CCNY  CASC3  CDK5RAP3  DAB2IP  TOB1  RAD23A  TNFSF12  TAF9  TRAF3IP2  ACACB  ITCH  PSEN1  AURKA  RHBDD3  TMEM9  LRPPRC  SCARB2  PHKG2  CUL4B  DEDD  PPP1CA  BAG6  DNM1L  NSF  CHEK2  NRBP2  USP7  ADAM9  ATP6V0B  NFE2L2  HAX1  HGS"
0.00461333201662081,95,2477,1.46471345906146,"GO:0009890 Negative regulation of biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0009890"," ATF2  MACROH2A2  DICER1  FMR1  TRIM2  PHC1  DROSHA  TGIF2  MAGEA10  PUM1  CNOT6L  UHRF2  ZCCHC7  SFMBT1  ATF7IP2  SAMD4B  EDC3  ZNF572  MACIR  YTHDF3  NOC2L  WWP2  SKIC2  DDX3X  N4BP2L2  LIN37  LARP7  KDM1A  HDAC7  GLI2  FBLN1  TUT7  SALL1  CARD8  CASC3  KAT2A  KDM5B  CD46  APOC1  GPNMB  DAB2IP  SKIC8  TOB1  NFIC  WWC2  JAZF1  NRG1  ZEB2  SPHK1  DEAF1  ZBTB18  SATB1  USP7  ZMYND11  TRAF3IP2  ACADVL  PSEN1  PSMC5  PRMT5  ADNP  FERMT1  CSK  DNAJC2  TLE4  TASOR2  ERBIN  SPOCD1  TLE3  DEDD  MFSD12  ZNF248  MXD3  TINF2  FBXW11  MEF2C  AURKA  HDAC6  NDFIP2  EIF3E  DAP  KMT2A  SUV39H2  USP47  ILRUN  ZNF658  BAZ2A  GRB10  STAT1  BMAL1  KMT2D  DEDD2  ITCH  FOSB  MEIS2  ZNF282"
0.00461333201662081,118,3229,1.39562594935775,"GO:0048513 Animal organ development ","https://amigo.geneontology.org/amigo/term/GO:0048513"," HSPA5  SEC16A  TEAD3  TGFBR3  FBXW11  MEF2C  FMR1  NPHP3  ACVR1  MEIS2  MEIS1  TACC1  NRG1  PDLIM5  DMD  KDM1A  AURKA  LAMB1  GLI1  DAB2IP  DCAF13  DEAF1  MRTFB  LUC7L  POMT2  CPS1  CC2D2A  TRAF3IP2  COL11A1  ERBB3  MAP2K4  NDST1  GLI2  ACACB  TOP2B  GNB1  PSEN1  WDR47  POMGNT1  AARS1  RHBDD3  PRMT5  IFT52  FERMT1  SPG11  LZTS2  CDK5RAP3  KAT2A  TNS2  MDGA1  UBE3A  ATF2  KDM5B  PLPPR4  KMT2A  TGIF2  PLS1  RBBP6  PRMT1  STAT5A  PALLD  KRAS  E2F5  RCBTB2  CDK5RAP2  NUMA1  IGF1R  PRPSAP2  LNPK  GMPPA  EXT2  SLC38A10  BRAF  DEDD  PKNOX1  NCSTN  HIPK1  BMPER  ARL13B  KRT8  PPP1CA  SEZ6L2  SPHK1  SHARPIN  MED12  RELN  LPAR1  MTOR  BAG6  RAD21L1  SALL1  ADAM9  DSG2  MACROH2A2  SETD1A  TAFAZZIN  NARS1  ANK2  SFMBT1  NOLC1  TRAPPC9  UGP2  SLC8A1  VPS33B  FUZ  CASP8  P2RX5  SRP54  STAT1  STIL  BMAL1  AHI1  ADPRHL1  EFEMP2  ZBTB18  TLE3  FHL3  LAMA2"
0.00461333201662081,38,750,1.93498412698413,"GO:1902532 Negative regulation of intracellular signal transduction ","https://amigo.geneontology.org/amigo/term/GO:1902532"," DAB2IP  TAF9  ATXN3  TGFBR3  FBLN1  ITCH  AARS1  CARD8  PPP2R1A  IGF1R  WWC2  USP7  PELI1  FBXW11  CSK  ERBIN  UBE3A  RGS14  USP47  LPAR1  MTOR  DMD  KDM1A  PLAUR  ZMYND11  RIPOR1  HDAC7  CASP8  CDK5RAP3  STAT1  NFE2L2  STAMBP  PRMT1  RNF34  NOC2L  DDX3X  HSPA5  BMAL1"
0.00483780611292439,19,269,2.69746857850947,"GO:0060828 Regulation of canonical wnt signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0060828"," TLE4  LZTS2  CCNY  FRMD8  TLE3  PPP1CA  NPHP3  TMEM9  PSEN1  ADNP  FERMT1  DAB2IP  GLI1  ZEB2  USP47  ATP6AP2  DDX3X  FUZ  BMAL1"
0.00488449472781378,94,2450,1.46526724975705,"GO:0031327 Negative regulation of cellular biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0031327"," ATF2  MACROH2A2  DICER1  FMR1  TRIM2  PHC1  DROSHA  TGIF2  MAGEA10  PUM1  CNOT6L  UHRF2  ZCCHC7  SFMBT1  ATF7IP2  SAMD4B  EDC3  ZNF572  MACIR  YTHDF3  NOC2L  WWP2  SKIC2  DDX3X  N4BP2L2  LIN37  LARP7  KDM1A  HDAC7  GLI2  FBLN1  TUT7  SALL1  CARD8  CASC3  KAT2A  KDM5B  CD46  APOC1  GPNMB  DAB2IP  SKIC8  TOB1  NFIC  WWC2  JAZF1  NRG1  ZEB2  SPHK1  DEAF1  ZBTB18  SATB1  USP7  ZMYND11  TRAF3IP2  ACADVL  PSEN1  PSMC5  PRMT5  ADNP  FERMT1  CSK  DNAJC2  TLE4  TASOR2  ERBIN  SPOCD1  TLE3  DEDD  ZNF248  MXD3  TINF2  FBXW11  MEF2C  AURKA  HDAC6  NDFIP2  EIF3E  DAP  KMT2A  SUV39H2  USP47  ILRUN  ZNF658  BAZ2A  GRB10  STAT1  BMAL1  KMT2D  DEDD2  ITCH  FOSB  MEIS2  ZNF282"
0.00529601190437325,52,1155,1.71939806225521,"GO:0035295 Tube development ","https://amigo.geneontology.org/amigo/term/GO:0035295"," MEIS1  PKNOX1  BMPER  THBS2  SPARC  GLUL  DAB2IP  WARS1  SPHK1  CPS1  TYMP  CC2D2A  HDAC7  GLI2  PSEN1  IFT52  LZTS2  KAT2A  GLI1  ACVR1  NFE2L2  WARS2  KDM5B  KRAS  RCBTB2  MFGE8  GPR161  NAA15  ARL13B  PPP1CA  MED12  BRD2  BAG6  TNFSF12  RAD21L1  FUZ  TGFBR3  SALL1  NPHP3  STAT1  ATF2  PAK1  ATP6AP2  HGS  CASP8  MEF2C  STIL  AHI1  HIPK1  EFEMP2  DEAF1  GPNMB"
0.00537828255604813,60,1394,1.64377946300471,"GO:0022402 Cell cycle process ","https://amigo.geneontology.org/amigo/term/GO:0022402"," FBXW11  TOP2B  AURKA  CDC6  GINS1  NBN  PPP2R1A  UNC119  STIL  TUBG1  CDK5RAP2  NUMA1  CCSAP  RGS14  NME6  DCTN2  RTTN  CHEK2  RAD21L1  CCNY  KAT2A  GLI1  CCNH  PUM1  GPNMB  DAB2IP  TOM1L1  DCAF13  RTF2  XPO1  LZTS2  IGF1R  TACC1  CUL4B  SPHK1  BRCC3  BAG6  DDX3X  NSFL1C  WIZ  CEP68  WAC  CDK5RAP3  RAB35  ACVR1  ATF2  STAMBP  XRCC3  GNAI1  ATXN10  SMARCAD1  USP47  XRCC2  MLF1  DNM2  SMARCD2  CCNL1  PRMT5  VRK1  WRN"
0.00564530031553728,7,43,6.21705426356589,"GO:0072528 Pyrimidine-containing compound biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0072528"," CTPS2  TPK1  CPS1  SLC19A2  NME6  MTOR  TK2"
0.00620769093855568,22,346,2.42829617396091,"GO:0030111 Regulation of wnt signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0030111"," GRB10  TLE4  LZTS2  CCNY  FRMD8  TLE3  ATP6AP2  PPP1CA  SALL1  NPHP3  TMEM9  PSEN1  ADNP  FERMT1  DAB2IP  GLI1  ZEB2  USP47  DDX3X  FUZ  MACF1  BMAL1"
0.00620769093855568,74,1833,1.54178681838256,"GO:1902680 Positive regulation of rna biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:1902680"," CDK13  MEF2C  CRTC1  KAT2A  KMT2A  MEIS2  MEIS1  KMT2D  MED12  MRTFB  KDM1A  GLI2  NFAT5  SALL1  DNAJC2  GLI1  ACVR1  STAT1  ATF2  NFE2L2  ENY2  BMAL1  LMO7  DAB2IP  CDK5RAP2  NFIC  NAA15  STAT2  ATF7  LARP7  DEAF1  ZBTB18  CHEK2  DDX3X  TAF9  TEAD3  FBXW11  ARMCX3  CDK5RAP3  SMARCD2  NUP98  UBE3A  FOSB  ZNF384  ZNF227  E2F5  USP21  TACC1  RBPMS  PKNOX1  MSL2  ZNF600  WWP2  CHCHD10  ZNF658  TOP2B  PSEN1  WAC  NRF1  NEK4  NOL11  MAP3K12  HAX1  ZEB2  MTOR  PSMD9  AHI1  NAA16  DNM2  PSMC5  MED15  STAT5A  TRRAP  HSPA5"
0.00620769093855568,40,819,1.86522472236758,"GO:1903047 Mitotic cell cycle process ","https://amigo.geneontology.org/amigo/term/GO:1903047"," FBXW11  AURKA  CDC6  GINS1  NBN  UNC119  STIL  TUBG1  CDK5RAP2  NUMA1  CCSAP  NME6  DCTN2  CHEK2  CCNY  CCNH  GPNMB  TOM1L1  RTF2  PPP2R1A  LZTS2  TACC1  CUL4B  SPHK1  BRCC3  NSFL1C  WAC  CDK5RAP3  RAB35  ACVR1  ATF2  STAMBP  XRCC3  GNAI1  USP47  DDX3X  DNM2  SMARCD2  PRMT5  VRK1"
0.00622602914867352,25,420,2.27324263038549,"GO:0042176 Regulation of protein catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0042176"," PSMC5  RHBDF1  XPO1  CDK5RAP3  DAB2IP  RAD23A  TNFSF12  TAF9  ITCH  PSEN1  AURKA  RHBDD3  TMEM9  CUL4B  DEDD  BAG6  ATXN3  NSF  WAC  CHEK2  USP7  FMR1  ADAM9  NFE2L2  HGS"
0.00622602914867352,14,167,3.20159680638723,"GO:0043524 Negative regulation of neuron apoptotic process ","https://amigo.geneontology.org/amigo/term/GO:0043524"," ERBB3  MAP2K4  PSEN1  AARS1  ADNP  GPI  STAMBP  KRAS  MAP3K12  BRAF  OXR1  NRBP2  XRCC2  MEF2C"
0.00622602914867352,5,20,9.54761904761905,"GO:0098761 Cellular response to interleukin-7 ","https://amigo.geneontology.org/amigo/term/GO:0098761"," STAT1  STAT5A  HSPD1  PDIA3  P4HB"
0.00622602914867352,13,147,3.37738905085844,"GO:2000779 Regulation of double-strand break repair ","https://amigo.geneontology.org/amigo/term/GO:2000779"," RNF126  CYREN  PRMT1  WRAP53  RADX  SPIDR  TRRAP  PELI1  TOP2B  KDM1A  KDM4D  NBN  SMARCD2"
0.00768405450222155,23,377,2.32992295061261,"GO:0031647 Regulation of protein stability ","https://amigo.geneontology.org/amigo/term/GO:0031647"," CDC37L1  USP7  ANK2  GOLGA7  CHEK2  MTOR  BAG6  TAF9  HDAC6  MFSD1  WIZ  FBXW11  AURKA  KAT2A  CCNH  APTX  HSPD1  GSN  SEC16A  NAA15  NAA16  RAD23A  ZSWIM7"
0.00768405450222155,5,21,9.09297052154195,"GO:0060216 Definitive hemopoiesis ","https://amigo.geneontology.org/amigo/term/GO:0060216"," CDK5RAP3  KMT2A  MEIS1  TGFBR3  HIPK1"
0.00768405450222155,3,5,22.9142857142857,"GO:0061431 Cellular response to methionine ","https://amigo.geneontology.org/amigo/term/GO:0061431"," PRMT1  MTOR  NFE2L2"
0.00768405450222155,5,21,9.09297052154195,"GO:0097049 Motor neuron apoptotic process ","https://amigo.geneontology.org/amigo/term/GO:0097049"," ERBB3  MAP2K4  SPG11  ATF2  MAP3K12"
0.00768405450222155,5,21,9.09297052154195,"GO:0098760 Response to interleukin-7 ","https://amigo.geneontology.org/amigo/term/GO:0098760"," STAT1  STAT5A  HSPD1  PDIA3  P4HB"
0.00815915132954075,18,260,2.64395604395604,"GO:0097191 Extrinsic apoptotic signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0097191"," CASP8  TNFRSF10B  DEDD  DEDD2  RNF34  TNFSF12  ICAM1  NRG1  HIPK1  PPP2R1A  PDIA3  KRT8  PPP1CA  ZMYND11  ERBB3  ACVR1  DAB2IP  DDX3X"
