,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,minus_log10_padj,significant
ENST00000537169,468.338838997014,12.3112509563466,1.28694254658331,9.56627861051884,1.1082302178480901e-21,3.66710608510388e-17,ARMCX3-207,16.43567652622461,True
ENST00000899353,4.14407404195893,-5.49272494627624,1.53527084128507,-3.57769117902264,0.0003466426648153,0.0328192249444191,PLGLB1-217,1.483871679417493,True
ENST00000699899,15.1070374219331,-21.4788052812917,3.90973926650421,-5.49366692180894,3.93672658508375e-08,1.17299705097214e-05,MEIS2-228,4.930703079741365,True
ENST00000872946,29.6790305921668,8.33315036901681,1.34606748423767,6.1907374382022,5.988338766800571e-10,3.11082906515822e-07,NPDC1-215,6.5071238519893635,True
ENST00000359831,24.4943608086047,8.0544501783437,1.2807899389809,6.28865822037335,3.20221595006967e-10,1.76156534446663e-07,TRAF3IP2-202,6.754101242227317,True
ENST00000945263,69.8122646002734,9.56573828922539,1.31044138896643,7.29963077308637,2.88558483369555e-13,4.2913834045293203e-10,TRAF3IP2-226,9.367402682616492,True
ENST00000876977,23.841296438515,-8.02006053090903,1.80555415812497,-4.44188311650408,8.91749991239007e-06,0.0013027719325651,VPS16-209,2.885131606618836,True
ENST00000945464,13.0847153591819,7.14984829946873,1.75186789840355,4.08127137096597,4.47900226433564e-05,0.0054438591432984,SYTL3-216,2.2640931204414527,True
ENST00000886002,9.09481673174544,6.62553739768923,1.47959937613313,4.47792659591734,7.537150694992e-06,0.0011248087684226,TENT2-221,2.9489213067777476,True
ENST00000433921,56.6858558025591,-9.26995988303326,1.43160333835214,-6.47522930038954,9.46680651266756e-11,5.99529685746491e-08,ZNF142-202,7.222189307916752,True
ENST00000945733,525.792736786418,-26.3092850046873,3.90685017227035,-6.73414229995887,1.64899736027193e-11,1.31481711812188e-08,HSP90AB1-241,7.881134650302706,True
ENST00000866394,49.3751311676173,-9.06962092029217,1.40061443263152,-6.47545870511406,9.45243371594217e-11,5.99529685746491e-08,SMARCC2-220,7.222189307916752,True
ENST00000914302,68.6333135426796,-2.0595863572571,0.497391040006079,-4.14077896785582,3.46128371109845e-05,0.0043424838930547,SMIM30-206,2.362261783743371,True
ENST00000407614,8.61440527979768,-6.53822237182063,1.50986725798469,-4.33032926387687,1.4888654824181e-05,0.0020515030363293,SERHL2-204,2.6879278359185728,True
ENST00000426036,59.0153738545999,-1.32213263767941,0.357847728992146,-3.6946794140712,0.0002201643908882,0.0218938682295834,DNAJC2-205,1.6596775000882396,True
ENST00000678994,6.26346147499934,6.08764901384513,1.66125118144075,3.66449642405402,0.0002478257021873,0.0241902375485342,UVSSA-211,1.61635986683816,True
ENST00000335247,5.65743831811689,5.9395934478288,1.51325341143023,3.92504877435899,8.67121667741636e-05,0.0096123414422625,CYP27C1-201,2.017170810916743,True
ENST00000854892,35.4018972239732,8.58526729462672,1.95685153118683,4.38728598353078,1.14773836274132e-05,0.0016352368348124,KCNJ2-204,2.7864193386591336,True
ENST00000946695,138.975959285992,10.5579828840844,1.23500988480366,8.54890557071363,1.242611256431e-17,1.17479130921393e-13,REST-218,12.930039274929621,True
ENST00000564216,4.9888726436429,5.76187614580884,1.49286966398516,3.85959758230181,0.0001135738984466,0.012132790657389,CSK-206,1.9160392957770997,True
ENST00000851966,10.7550519495725,-6.8750703508488,1.43882388250803,-4.77825704342965,1.76821248118925e-06,0.0003158418836676,TMEM218-243,3.500530278888861,True
ENST00000884420,7.45143888981964,6.33793385191364,1.67215956303915,3.79026857962912,0.0001504844798756,0.0156415214554792,FOXN3-222,1.8057210052670987,True
ENST00000553361,9.44456437174911,6.68430053865169,1.62324630618056,4.11785969461381,3.82407383975016e-05,0.0047348043906032,XRCC3-204,2.324697958336828,True
ENST00000555231,18.2304130554769,-7.62505572083276,1.42640819401147,-5.34563370628777,9.01012567659657e-08,2.22494631423255e-05,XRCC3-212,4.652680463655566,True
ENST00000644879,31.2788330427057,8.4064207447535,1.37550871842178,6.11149942720739,9.86993568404895e-10,4.85641195987002e-07,GRB10-225,6.313684480023876,True
ENST00000936424,31.3123314234765,8.40871801919542,1.53685204508195,5.47139072111984,4.46517640448481e-08,1.19395208832567e-05,GPAT4-221,4.923013100504194,True
ENST00000691502,9.63233131173596,6.70788531084899,1.35464252792597,4.95177522672283,7.35395176955044e-07,0.0001448454914086,ZRSR2-206,3.839095018491562,True
ENST00000868031,57.8675910853281,9.29675756922755,1.39050926048821,6.68586526778212,2.2956416086060397e-11,1.78734604513815e-08,TCEAL1-209,7.747791356310929,True
ENST00000888342,1082.71596330454,-13.5262882382398,3.90680622727718,-3.46223678661095,0.0005357056211317,0.0481041114704068,FLNA-226,1.31781780278208,True
ENST00000427814,435.083087494791,-12.2105796257243,1.61870392753248,-7.54342991206423,4.5776891135983104e-14,1.10163336979411e-10,JAZF1-203,9.957962917251907,True
ENST00000528357,18.6954052754853,4.86607655924144,1.28054142980707,3.80001493584988,0.0001446873671468,0.015079271833216,RIC8A-210,1.821619629716347,True
ENST00000461421,33.2502172609947,-8.49747758560117,1.4127243612071,-6.01495792027012,1.7993343405065602e-09,8.15609910873657e-07,NOLC1-203,6.088517505537855,True
ENST00000526601,29.955025067261,8.34488149092982,1.37609350669765,6.06418201256966,1.3262689461716802e-09,6.26941540879778e-07,ZNF195-215,6.202772953040042,True
ENST00000941947,30.3705356118113,-8.36784736632565,1.46711736561521,-5.70359779145329,1.17304687997009e-08,4.00163175221548e-06,ZNF195-236,5.3977628795526815,True
ENST00000357710,285.518682220086,11.5975013841891,1.44716066520417,8.013969466585,1.1106429238446102e-15,5.25012809846961e-12,PSEN1-202,11.279830100064558,True
ENST00000558939,15.2173740751507,7.36654170248363,1.47976917625743,4.97816944742339,6.41884508681087e-07,0.0001283371475596,TLE3-213,3.891647617630869,True
ENST00000878009,136.010264142474,-10.5323075769316,1.60280253576095,-6.57118225229861,4.9917314635185395e-11,3.45916536533953e-08,TNIP1-223,7.461028676049294,True
ENST00000643457,32.1032723759698,8.44592468086899,1.57357632831227,5.36734350212781,7.99047881301775e-08,2.01449863849946e-05,NME6-222,4.695833021793782,True
ENST00000435684,9.87488862132677,-6.73902212146893,1.5017021808983,-4.48758895551296,7.20337382029747e-06,0.0010822149324412,NME6-208,2.9656864779509573,True
ENST00000476284,7.18297924500722,6.28530425938721,1.70249072555786,3.69182878064002,0.0002226473387753,0.0220744412831248,TYMP-206,1.6561102798557887,True
ENST00000475808,36.8009483893911,-1.95833158411845,0.427182806337799,-4.58429401901041,4.55522884219201e-06,0.0007255421592342,GLUL-208,3.13933734685022,True
ENST00000878213,15.4303224675433,7.38770396143345,1.36199674922571,5.42417150821639,5.82239573797835e-08,1.50516890133413e-05,PLEKHA1-209,4.822414763324872,True
ENST00000497865,25.6219823174811,2.94389030040061,0.79547048901723,3.70081648665265,0.0002149068589007,0.021484030919373,RND3-209,1.6678842312684512,True
ENST00000950230,7.16668954573076,6.28247396979954,1.40443832279023,4.47330001456952,7.70215922595227e-06,0.0011454495426829,AVPI1-209,2.941024036825544,True
ENST00000900728,14.2964068708458,-21.4061371526013,3.90990887999573,-5.47484297194789,4.37899743329369e-08,1.18376448938227e-05,ACOX2-230,4.926734692153186,True
ENST00000861028,20.3718565597185,-7.79342562092123,1.74894106609224,-4.45608246728092,8.34709334488602e-06,0.0012275699200397,PUM3-205,2.9109537619157,True
ENST00000601016,44.6484221435014,8.92132084657178,1.50836495355419,5.91456386304275,3.3275611229344105e-09,1.36780330021887e-06,TAFAZZIN-213,5.863976352741375,True
ENST00000369776,9.16096379318632,2.78697295528264,0.735082400078743,3.7913748920993,0.0001498156113235,0.0155891859270248,TAFAZZIN-201,1.8071765632352779,True
ENST00000476986,3.86781747748465,5.40447593634195,1.55029411729138,3.48609717089326,0.0004901229364335,0.0446319322766183,IFT52-208,1.3503543105848106,True
ENST00000529151,16.5631785336855,7.49253386216186,1.34835813440598,5.55678322470511,2.74791679307786e-08,8.67189456814129e-06,SERGEF-210,5.061886010874046,True
ENST00000492778,5.80077601697557,-5.96699315380327,1.68970661096038,-3.53137823755794,0.000413400143542,0.0383980558590013,CRAMP1-207,1.4156907639419,True
ENST00000424626,11.4514593850826,6.9597709072564,1.71681459861398,4.05388614057404,5.03737412980309e-05,0.0060012763496544,DNASE1L1-208,2.221756374172641,True
ENST00000924359,136.913238121017,10.5371610628522,1.3500293061502,7.80513505510518,5.9437859389995305e-15,2.1853154530556597e-11,DBF4-210,10.66048586320941,True
ENST00000416274,16.0642513884829,7.44608780929073,1.64040398972897,4.53917928504978,5.64736044991965e-06,0.0008691616067336,E2F5-202,3.060899465913412,True
ENST00000518234,9.1455423587855,-6.62958486707785,1.68411315563996,-3.93654360152459,8.26636067361486e-05,0.0092098251885436,E2F5-205,2.0357486130573745,True
ENST00000919346,188.096462937783,-11.0013376660824,1.8327972897036,-6.00248468714264,1.94320593351803e-09,8.68921601873356e-07,AREL1-225,6.061019405841006,True
ENST00000693164,15.0565679523952,7.35382132718864,1.43880938343238,5.11104626635501,3.20379503437092e-07,6.9176363287814e-05,DEAF1-222,4.160042273277856,True
ENST00000485288,20.9956274235711,7.83233550745787,1.28724803773651,6.08455812543339,1.16813019538798e-09,5.70525994580656e-07,PORCN-209,6.243724563260227,True
ENST00000891775,108.505793255799,10.2014466987623,1.46762374600943,6.95099593918451,3.62716313571759e-12,3.3572565418212903e-09,ZFYVE27-213,8.474015471251116,True
ENST00000575768,6.57136577708855,-6.14686748430992,1.62845010227051,-3.77467352284205,0.0001602173529641,0.0165329144687071,MRTFB-212,1.7816505810258474,True
ENST00000862041,30.5775213467914,8.37549420301114,1.6592654443828,5.04771206521846,4.47132337692515e-07,9.30534419569868e-05,ZDHHC16-221,4.031267558102479,True
ENST00000483764,8.0890058140651,6.45787651919935,1.64542137641659,3.92475545277244,8.681788795399e-05,0.0096160073905457,MRPL28-209,2.017005211556812,True
ENST00000471290,20.0942353631835,1.82832824189327,0.490176272281351,3.72994032000767,0.0001915251301476,0.0194104706747458,RPL3-213,1.7119639334953818,True
ENST00000871471,149.741437211541,1.6966000800648,0.333647304531863,5.08501059957695,3.67605538993306e-07,7.84772605413145e-05,RPL3-222,4.105256165574026,True
ENST00000871477,751.692856810025,0.903396728445499,0.19546576393434,4.62176449861042,3.80489810142084e-06,0.0006171721909386,RPL3-228,3.209593650972473,True
ENST00000954541,14.0723101202439,7.25629013508139,1.40006086236299,5.1828390680348,2.18533590677367e-07,4.88596073115974e-05,SLC2A8-220,4.311050027806538,True
ENST00000877191,10.3003819734213,6.80506514180405,1.34207495992266,5.07055518135603,3.96656882899952e-07,8.38675852456145e-05,NR2C1-223,4.076405861210539,True
ENST00000598564,20.5629263779438,7.80184698706065,1.35874925006399,5.74193287443818,9.360192829685722e-09,3.28622218234582e-06,SH3GL1-206,5.483303077144186,True
ENST00000349014,791.371328624442,-1.72231496985039,0.495564354932447,-3.47546176941069,0.0005099746762871,0.0461063785373546,ADNP-201,1.3362389884509325,True
ENST00000919498,8.16992099318519,-6.47022872831732,1.71965335797537,-3.76251917184928,0.0001682104091393,0.0172724294362108,MIS18BP1-217,1.7626465728821277,True
ENST00000864331,65.3482493451621,1.2607087741657,0.36195172564931,3.48308540843148,0.0004956702033137,0.045020403358691,TSPO-208,1.3465906182722163,True
ENST00000946175,232.625311997027,-11.3071172732155,1.61839088386591,-6.98664172292284,2.8154398991746498e-12,2.6617772115347e-09,MED16-215,8.574828297415133,True
ENST00000917625,87.5133019960935,-1.32308687093004,0.295937170086404,-4.47083707174647,7.7914039571432e-06,0.0011549535247636,NUP43-210,2.9374354913950476,True
ENST00000920920,8.50574615760396,6.52937008504084,1.62608714026862,4.01538756647581,5.93481866605573e-05,0.0068845456951837,ACTC1-217,2.1621247131535455,True
ENST00000927840,9.27493782107306,6.65376641705135,1.41839592647146,4.69105014535956,2.71806338141311e-06,0.000460640398336,PALS2-216,3.3366379769123027,True
ENST00000455171,4.32639430267667,5.55289852161256,1.51048136774468,3.67624430210858,0.000236692865791,0.0232579294901509,CHTF18-205,1.633428950442764,True
ENST00000884615,25.5968400967367,8.11801445256017,1.40487653946257,5.77845399544197,7.539015137172491e-09,2.74891599047111e-06,SELPLG-205,5.560838532412743,True
ENST00000942795,32.8755597101431,-8.4847879791555,1.3334685538307,-6.36294568385657,1.97920697169549e-10,1.1694904266368e-07,SELPLG-206,6.93200332894318,True
ENST00000383721,36.3923763424756,8.62602198880221,1.35677472770334,6.35774076025413,2.04742618093437e-10,1.20442347503241e-07,NEK4-202,6.919220788382059,True
ENST00000851481,9.15888733246177,-6.64246343627924,1.66533939982047,-3.9886544670686,6.64491281507998e-05,0.0076082527274322,FBXO8-206,2.118715069637117,True
ENST00000463306,61.1130784153414,-9.37864377138218,1.45444605405538,-6.44825825284617,1.13142854152169e-10,6.96533722452413e-08,DZIP3-202,7.157057852505681,True
ENST00000906856,83.0044514610822,9.81455147383674,1.39874016897091,7.01670810030252,2.27156480340482e-12,2.22712626528784e-09,DZIP3-209,8.6522551602613,True
ENST00000552031,4.50440719731881,5.6189038794572,1.58121697636226,3.55353121263852,0.0003800960896911,0.0355793057534858,VEZT-234,1.4488025304053198,True
ENST00000934709,24.3484091577332,-8.05382763666561,1.56905376281263,-5.13292012520248,2.8528099768378e-07,6.26194155429973e-05,SOS2-208,4.203290990178632,True
ENST00000869246,68.2775151702917,9.53318359090481,1.85560193685599,5.13751543451028,2.78394609252615e-07,6.13112014743209e-05,ABI1-224,4.212460173212921,True
ENST00000547407,7.4161975785767,6.33128882759809,1.6242320734677,3.89801982796765,9.69824772530058e-05,0.0106086807493641,WDR90-207,1.9743386197644786,True
ENST00000718087,956.982717799127,-0.836012083269736,0.201438667521985,-4.15020657927303,3.3217534294215e-05,0.0041832917427668,ZNF638-230,2.3784818466659523,True
ENST00000893068,38.7814954197284,8.71755816201178,1.80935494636647,4.8180475475629,1.44969828455332e-06,0.0002657626249933,PPM1A-236,3.575506095253626,True
ENST00000864997,72.3209839217204,9.61911766176667,1.58196993846164,6.08046804676999,1.1983223182154402e-09,5.83120381311315e-07,CLIC1-213,6.234241778787587,True
ENST00000550559,36.0410290621915,-1.52170969660756,0.425791702349178,-3.57383595831478,0.0003517893709957,0.0332351815529126,TSFM-209,1.4784019444748335,True
ENST00000943198,21.4479972156665,-7.86793406366774,1.69401519434564,-4.64454751641523,3.40822603067683e-06,0.0005603843344029,PPFIBP1-250,3.251514013959909,True
ENST00000892313,5.06408654982148,-5.78109613964788,1.50428230851693,-3.84309255444708,0.0001214936241075,0.0128852360522796,REPIN1-221,1.8899076209420684,True
ENST00000514453,14.5668108727081,7.30923324004624,1.4351194904167,5.09311823081988,3.52221895489313e-07,7.55587323582983e-05,TMEM175-217,4.121715336806505,True
ENST00000381039,32.385504537745,-8.46364881344694,1.91683558716627,-4.41542762984647,1.00810502982924e-05,0.0014566787515629,RBBP6-203,2.8366362147410182,True
ENST00000954347,23.2629866496806,7.98217661083746,1.4404817028692,5.54132454090761,3.00192267375988e-08,9.34893858678764e-06,SAMD4A-216,5.02923769309193,True
ENST00000699763,54.7319676681703,9.21389472968777,1.44970654732557,6.35569643158861,2.07484419487482e-10,1.21282147464046e-07,PMS2-221,6.916203121874221,True
ENST00000890452,22.038541460851,-1.60323865440259,0.453543923206061,-3.53491375889117,0.0004079082651179,0.0379412017306746,C19orf12-229,1.4208889176029875,True
ENST00000518979,27.5328518962282,-8.22622090022717,1.52451822494114,-5.39594789071463,6.81627286406363e-08,1.74471279495655e-05,CARD8-209,4.758276053994941,True
ENST00000933786,14.2836098241131,-21.4009118038756,3.90990975557281,-5.47350530875368,4.41219659076401e-08,1.18376448938227e-05,ABHD11-222,4.926734692153186,True
ENST00000357984,28.7547155416611,8.28636903603724,1.63120439166457,5.07990848870961,3.77616724105794e-07,8.03552604275223e-05,TMUB2-202,4.094985687041715,True
ENST00000899675,10.3606328886409,-6.82120798056629,1.96558722958399,-3.4703155768925,0.0005198471987361,0.0468071125017121,SLC16A12-205,1.3296881493714277,True
ENST00000862372,35.6326668976743,-8.59908500382234,1.69008681789638,-5.08795460254843,3.61945981135248e-07,7.75191069855669e-05,UBAP2-232,4.1105912389690875,True
ENST00000638498,11.1017927207625,6.91311265935756,1.37260373320874,5.03649559745605,4.74132010241536e-07,9.82091373138645e-05,KCNH1-205,4.007848103858858,True
ENST00000898725,14.4995015121676,-21.4245183729741,3.90986465887423,-5.47960613530366,4.26273681062563e-08,1.17299705097214e-05,INTS15-210,4.930703079741365,True
ENST00000700604,21.9886597262254,-7.90052679326243,1.38222259609523,-5.71581365807603,1.09180330121792e-08,3.76328107150787e-06,NUP98-231,5.424433343931987,True
ENST00000700605,73.6516191815739,9.64238127092153,1.67216901729954,5.76639153767689,8.09867885063581e-09,2.92877878139701e-06,NUP98-232,5.533313430519442,True
ENST00000928308,14.2919011975344,-21.4042571101475,3.90990912119712,-5.47436179375803,4.39091169833588e-08,1.18376448938227e-05,PPP2R3C-223,4.926734692153186,True
ENST00000622817,8.87792979615903,-6.58858650429439,1.65147256212836,-3.98952223329902,6.62065136371747e-05,0.0075870371761929,ZNG1C-219,2.1199277879043157,True
ENST00000520687,3109.93386644284,-5.39515581767779,1.44850648238444,-3.72463353342859,0.0001955991558463,0.0197779287002761,SPARC-202,1.7038191930797386,True
ENST00000896428,23.2509717560462,7.97867146990215,1.39252927906841,5.72962564581753,1.0065251286933e-08,3.52440898171208e-06,SPARC-211,5.452913700658771,True
ENST00000561331,6.28228287199981,-6.09666014176572,1.73678186517748,-3.51032001427694,0.0004475676927014,0.0411672079487648,EFL1-208,1.38544858681751,True
ENST00000693486,59.5972377061164,-9.34374018492008,1.64458028042149,-5.6815348549147,1.33491302246049e-08,4.47310766429994e-06,ATE1-272,5.349390648563618,True
ENST00000939086,7.69945367668831,6.38405732245874,1.50949368185801,4.22927064828832,2.34450157227266e-05,0.0031031588360443,SIAH1-213,2.5081959943635894,True
ENST00000415822,237.557797900231,11.3324822388184,1.45325135367626,7.79801939296382,6.288634729791471e-15,2.2496146059472097e-11,MFSD1-203,10.64789187693157,True
ENST00000593396,5.98438958023262,6.02728538024956,1.51187039786274,3.98664157243242,6.70151468753439e-05,0.0076531991589936,PLAUR-204,2.1161569848900013,True
ENST00000577335,62.2916567416047,-1.25799822367111,0.364294683881864,-3.45324342992353,0.0005538889227331,0.0494684102051556,SCO1-202,1.3056720465839224,True
ENST00000923044,9.41749879916835,6.67618008841512,1.50153924823474,4.44622416381316,8.73927555640124e-06,0.0012794193677692,PIGF-211,2.892987079246387,True
ENST00000945472,7.64400547055434,6.37433132030255,1.38178829112202,4.61310271715108,3.96702130788488e-06,0.0006403304552321,PARP9-228,3.1935958418823724,True
ENST00000587256,11.9780126023125,5.16800250237146,1.17760667452503,4.38856420753213,1.14101449430871e-05,0.0016274088087522,ATG4D-207,2.788503337607875,True
ENST00000957467,13.6916884738133,-7.21812211032443,1.86889606432755,-3.86223838130966,0.0001123528551408,0.0120314818394714,NUMB-346,1.9196808801354135,True
ENST00000529432,96.7584993922009,-10.0426720282197,1.41220993343903,-7.11131666080529,1.1494107648660699e-12,1.19791227895203e-09,GRAMD1B-205,8.92157498341743,True
ENST00000424142,25.8174788120994,8.13107011899619,1.58693798394617,5.1237478724764,2.99521440566975e-07,6.51981402595145e-05,CYREN-202,4.185764792098597,True
ENST00000596251,31.3450118891257,8.4104341985007,1.42422049071903,5.90528942204352,3.5202818154924703e-09,1.42489596580051e-06,DEDD2-205,5.846216843113799,True
ENST00000935652,99.9061555908218,10.0824117533663,1.74545741317201,5.77637224333285,7.63284086048354e-09,2.76787721493902e-06,GPBP1-242,5.557853179409352,True
ENST00000854108,7.14371861615938,-6.28188181060535,1.6681717139001,-3.76572852678257,0.0001660641522075,0.0170918235785726,BLVRA-208,1.7672115986098047,True
ENST00000871229,13.309943787224,7.17371628256621,1.71958808772425,4.17176435088016,3.02250133332003e-05,0.0038727517325934,UBE2H-211,2.4119803430915447,True
ENST00000945787,14.7136973388063,-21.4444414198202,3.90982096394856,-5.48476301537942,4.1402406746936e-08,1.17299705097214e-05,B3GALNT1-305,4.930703079741365,True
ENST00000943569,20.2974770205388,-7.78424402846232,1.64779421906927,-4.72403892329415,2.31206134967167e-06,0.0003989858255295,GPRC5A-215,3.399042532893875,True
ENST00000703917,73.5543078271577,-9.6462465911832,1.59868862891988,-6.0338495043281,1.60099175977472e-09,7.46146719478949e-07,HIVEP2-207,6.127175766099842,True
ENST00000703919,55.3330480347612,-9.23431256773465,1.44820143858005,-6.3764006316613,1.8129828686169e-10,1.07607443725231e-07,HIVEP2-209,6.9681576853891745,True
ENST00000859142,212.868416131665,-11.1797874578595,1.44722676488353,-7.72497284401674,1.11877191474362e-14,3.21912025790328e-11,HIVEP2-211,10.49226279890673,True
ENST00000852778,129.817927648309,1.28545310775038,0.30605748048854,4.2000381944545,2.66869957963008e-05,0.0034602877770795,NDUFA9-213,2.4608877813226915,True
ENST00000900009,16.3998071320906,7.47560098560444,1.48519533276609,5.03341265669182,4.81824398121753e-07,9.96465554859331e-05,RAD21-223,4.001537709099038,True
ENST00000950581,8.5110836680689,6.52797659927553,1.41412847438584,4.61625426368041,3.90728188731995e-06,0.0006322297351146,WDR17-212,3.1991250822191484,True
ENST00000911144,4.79250444024324,5.70230934568376,1.64454446471485,3.46740964931738,0.0005255003692253,0.0472518365287359,TCEA1-214,1.3255813071802065,True
ENST00000476911,5.53006803196334,5.91320920071346,1.48468076195708,3.98281526388121,6.81036932802469e-05,0.0077641143315075,IFI44-207,2.1099080779749135,True
ENST00000914834,22.949159955131,7.95971128486129,1.45052174949428,5.48748151321164,4.07704669352346e-08,1.17299705097214e-05,RAPGEF1-214,4.930703079741365,True
ENST00000857632,7.89468406600486,6.42134672412676,1.78743760628704,3.592487201534,0.000327536745744,0.0311149289224372,CMTR1-209,1.5070311867614188,True
ENST00000916519,11.9325934880091,7.0176780453235,1.6771748683165,4.1842256152858,2.86139823449682e-05,0.0036913431668593,HPRT1-206,2.4328155786066765,True
ENST00000891907,8.3840761177003,6.50894692092733,1.85243413488919,3.51372650629582,0.0004418675070514,0.0407278143216078,WBP1-215,1.3901088959178052,True
ENST00000912615,12.0239898729515,-7.02980488030186,1.61134498793659,-4.36269385695231,1.28470660765935e-05,0.0018147543424032,MYL6B-226,2.7411821557294633,True
