"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
3.90776378507575e-07,147,3468,1.61880046136101,"GO:0022607 Cellular component assembly ","https://amigo.geneontology.org/amigo/term/GO:0022607"," LUC7L  FUZ  CC2D2A  NSFL1C  IFT52  NEFM  SF3A2  IFT56  PSMD9  NPHP3  PLS1  XRCC3  MACF1  ATG4D  ARHGEF9  TUBG1  SCO1  AHI1  CDK5RAP2  ULK3  EFL1  HAX1  GSN  CCSAP  ABLIM2  ARL13B  CLSTN1  ATPAF2  RTTN  EDC3  APOM  NFS1  TAF9  ACACB  DNM2  EPS15  DICER1  FMR1  CARD8  KAT2A  MDGA1  TMEM9  KMT2A  STIL  PRMT1  OSBPL2  ISCU  DAB2IP  DDX46  CPSF7  NRG1  DNAJB14  SPIDR  DCAF13  METTL17  PDIA3  BOLA2B  CHEK2  BRCC3  YTHDF3  TMEM120A  LPAR1  MTOR  DDX3X  HDAC7  TGFBR3  BAZ2A  PSEN1  AURKA  ICAM1  HDAC6  MACROH2A2  KIAA0586  ADNP  SPG11  EIF3E  CRTC1  LZTS2  TFG  RO60  FAM98A  IFT81  TMEM175  ATXN10  PRMT7  DBNL  ANK2  SEC16A  BRAF  NDUFS2  HIPK1  PTPN13  CEP57  ZEB2  KRT8  VWA1  KIRREL1  THBS2  RELN  DMD  BAG6  RAD21L1  TGIF2-RAB5IF  FERMT1  DNM1L  TINF2  PRMT5  TAFAZZIN  NBN  NUP98  CCDC88A  STK25  ACSL3  ABCC4  DHX30  NUMA1  CNOT6L  WARS1  WRAP53  PAK1  WDR90  NDUFB8  ZRSR2  EFEMP2  ARAP1  BRD2  CHCHD10  HSPA5  MEF2C  SRP54  HSPD1  ADPRHL1  RBPMS  PDLIM5  MACIR  MED15  PILRB  IFT22  VPS33A  AP1G1  VPS33B  HGS  PPP2R1A  APOC1  SMARCAL1  WRN  KMT2D"
4.89300117670809e-08,168,3988,1.60882647943831,"GO:0009893 Pos. reg. of metabolic proc. ","https://amigo.geneontology.org/amigo/term/GO:0009893"," ABHD5  CDK13  MEF2C  FMR1  NDFIP2  CRTC1  KAT2A  KMT2A  MEIS2  CNOT6L  MEIS1  HSPD1  KMT2D  SAMD4B  MED12  YTHDF3  MRTFB  PSMC5  ZEB2  KDM1A  IL32  CASP8  ATXN3  RNF126  NSF  GLI2  FBLN1  TUT7  CDK16  NFAT5  SALL1  NBN  GPI  CARD8  DNAJC2  CCNY  CDK5RAP3  GLI1  UBE3A  ACVR1  CCDC88A  STAT1  IL1R1  ATF2  NFE2L2  CD46  ENY2  FRMD8  PRMT1  CHTF18  GNAI1  BMAL1  LMO7  GPNMB  DAB2IP  CDK5RAP2  WARS1  TOM1L1  TOB1  WRAP53  NFIC  SAE1  PAK1  NRG1  BRAF  NAA15  WRN  ADAM9  DCXR  STAT2  ATF7  C1QTNF1  LARP7  SPHK1  DEAF1  ZBTB18  ATP6AP2  CHEK2  NOC2L  TRRAP  PELI1  MTOR  DDX3X  TNFSF12  TAF9  TEAD3  POMT2  HSPA5  LETMD1  TRAF3IP2  ERBB3  MAP2K4  FBXW11  TOP2B  ITCH  PSEN1  EPS15  AURKA  HDAC6  RHBDD3  ADNP  FERMT1  TAFAZZIN  ARMCX3  GRB10  SMARCD2  NUP98  DROSHA  KDM5B  PMS2  CYREN  FOSB  ZNF384  ZNF227  KRAS  E2F5  PUM1  IGF1R  USP21  TACC1  GSN  PHKG2  RBPMS  CUL4B  PKNOX1  NCSTN  PPP1CA  MSL2  BRCC3  ARAP1  RELN  ZNF600  WWP2  CHCHD10  ZNF658  ANK2  PLAUR  WIZ  TGFBR3  WAC  NRF1  UNC119  DAP  NEK4  FAM98A  ACSL3  NOL11  ISCU  MTCH1  MAP3K12  HAX1  SPIDR  RAD23A  HGS  KDM4D  BAG6  EIF3E  PSMD9  AHI1  NAA16  PPP1R3E  DNM2  TINF2  MED15  PRMT5  TNFRSF10B  PILRB  STAT5A"
1.70902524437918e-06,141,3374,1.59598611228724,"GO:0031325 Pos. reg. of cellular metabolic proc. ","https://amigo.geneontology.org/amigo/term/GO:0031325"," ABHD5  CDK13  MEF2C  FMR1  CRTC1  KAT2A  KMT2A  MEIS2  MEIS1  HSPD1  KMT2D  MED12  MRTFB  KDM1A  IL32  GLI2  FBLN1  CDK16  NFAT5  SALL1  NBN  GPI  CARD8  DNAJC2  CCNY  CDK5RAP3  GLI1  ACVR1  CCDC88A  STAT1  IL1R1  ATF2  NFE2L2  CD46  ENY2  FRMD8  PRMT1  CHTF18  BMAL1  LMO7  GPNMB  DAB2IP  CDK5RAP2  WARS1  TOM1L1  TOB1  WRAP53  NFIC  PAK1  NRG1  BRAF  NAA15  ADAM9  DCXR  STAT2  ATF7  C1QTNF1  LARP7  DEAF1  ZBTB18  ATP6AP2  CHEK2  YTHDF3  NOC2L  MTOR  DDX3X  TAF9  TEAD3  POMT2  TRAF3IP2  ERBB3  MAP2K4  FBXW11  HDAC6  ADNP  FERMT1  TAFAZZIN  ARMCX3  SMARCD2  NUP98  DROSHA  UBE3A  KDM5B  PMS2  FOSB  ZNF384  ZNF227  KRAS  E2F5  IGF1R  USP21  TACC1  GSN  PHKG2  RBPMS  PKNOX1  NCSTN  PPP1CA  MSL2  RELN  ZNF600  PELI1  WWP2  TNFSF12  CHCHD10  ZNF658  PSEN1  ANK2  PLAUR  CASP8  TGFBR3  TOP2B  ITCH  WAC  NRF1  UNC119  NEK4  FAM98A  ACSL3  NOL11  ISCU  MAP3K12  HAX1  ZEB2  SPHK1  HGS  EIF3E  GRB10  PSMD9  AHI1  NAA16  PPP1R3E  DNM2  PSMC5  MED15  PRMT5  TNFRSF10B  PILRB  STAT5A  TRRAP  HSPA5"
6.39195100690488e-07,155,3753,1.57727786025148,"GO:0023051 Reg. of signaling ","https://amigo.geneontology.org/amigo/term/GO:0023051"," NDFIP2  TFG  MIB2  RHBDF1  ZMYND11  TRAF3IP2  TGFBR3  ERC1  WAC  FMR1  CSK  CARD8  GRB10  TLE4  LZTS2  CCNY  FRMD8  CDK5RAP2  DENND4C  TLE3  IGF1R  PAK1  WWC2  ELAPOR2  DENND2B  RGS14  RNF34  CLSTN1  GPR137  SEZ6L2  MCTP1  SHARPIN  ATP6AP2  BTBD9  GPNMB  DAB2IP  PPP1CA  TAF9  ERBB3  CDK13  ATXN3  FBXW11  NSF  FBLN1  ITCH  ICAM1  AARS1  DICER1  SALL1  PPP2R1A  CDK5RAP3  TNS2  GLI1  NPHP3  ACVR1  CCDC88A  STK25  TMEM9  CD46  PRMT1  PUM1  ULK3  NRG1  BRAF  HIPK1  PTPN13  BMPER  ADAM9  C1QTNF1  SPHK1  HGS  BRCC3  USP7  PELI1  DDX3X  TNFSF12  HSPA5  RASGRF1  MAP2K4  NDST1  GLI2  SLC1A3  PSEN1  EPS15  HDAC6  PRMT5  ADNP  FERMT1  CDK16  NFAT5  TTC23  KAT2A  ERBIN  UBE3A  IL1R1  KDM5B  PLPPR4  KMT2A  ENY2  KRAS  LMO7  NUMA1  TOB1  GPR161  NCSTN  PDIA3  USP47  PROS1  YTHDF3  ARAP1  RELN  LAMA2  LPAR1  MTOR  DMD  C22orf39  CASP8  TNFRSF10B  KDM1A  PLAUR  RIPOR1  HDAC7  RNF126  PBLD  UFSP2  STAT1  NFE2L2  IFT81  STAMBP  XRCC3  MAP3K12  HAX1  DEDD2  KMT2D  ZEB2  STAT2  SLC19A1  P4HB  NOC2L  MLF1  FUZ  MEF2C  PSMD9  MACF1  GNAI1  BMAL1  P2RX5  LAMB1  MTCH1  AURKA  ARHGAP21  ARHGEF9  GNG4  CHEK2  WWP2"
6.58885248931647e-07,155,3758,1.57517930003295,"GO:0010646 Reg. of cell communication ","https://amigo.geneontology.org/amigo/term/GO:0010646"," NDFIP2  TFG  MIB2  RHBDF1  ZMYND11  TRAF3IP2  TGFBR3  ERC1  WAC  FMR1  CSK  CARD8  GRB10  TLE4  LZTS2  CCNY  FRMD8  CDK5RAP2  DENND4C  TLE3  IGF1R  PAK1  WWC2  ELAPOR2  DENND2B  RGS14  RNF34  CLSTN1  GPR137  SEZ6L2  MCTP1  SHARPIN  ATP6AP2  BTBD9  GPNMB  DAB2IP  PPP1CA  TAF9  ERBB3  CDK13  ATXN3  FBXW11  FBLN1  ITCH  ICAM1  AARS1  DICER1  SALL1  PPP2R1A  CDK5RAP3  TNS2  GLI1  NPHP3  ACVR1  CCDC88A  STK25  TMEM9  CD46  PRMT1  PUM1  ULK3  NRG1  BRAF  HIPK1  PTPN13  BMPER  ADAM9  C1QTNF1  SPHK1  HGS  BRCC3  USP7  PELI1  DDX3X  TNFSF12  HSPA5  RASGRF1  MAP2K4  NDST1  GLI2  SLC1A3  PSEN1  HDAC6  PRMT5  ADNP  FERMT1  CDK16  NFAT5  TTC23  KAT2A  ERBIN  UBE3A  IL1R1  KDM5B  PLPPR4  KMT2A  ENY2  KRAS  NUMA1  TOB1  GPR161  NCSTN  PDIA3  USP47  PROS1  YTHDF3  RELN  LAMA2  LPAR1  MTOR  DMD  C22orf39  CASP8  TNFRSF10B  KDM1A  PLAUR  TYMP  RIPOR1  HDAC7  RNF126  PBLD  UFSP2  STAT1  NFE2L2  IFT81  STAMBP  XRCC3  MAP3K12  HAX1  ANK2  DEDD2  KMT2D  ZEB2  STAT2  SLC19A1  P4HB  NOC2L  MLF1  FUZ  MEF2C  PSMD9  MACF1  GNAI1  BMAL1  P2RX5  LAMB1  MTCH1  AURKA  ARHGAP21  ARHGEF9  GNG4  SLC8A1  CHEK2  ARAP1  WWP2"
2.1218616428158e-07,174,4287,1.55006831283948,"GO:0048731 System development ","https://amigo.geneontology.org/amigo/term/GO:0048731"," HSPA5  SEC16A  ERBB3  FBXW11  MEF2C  FMR1  CDK16  SPG11  UNC119  MDGA1  NPHP3  ACVR1  PLPPR4  PMS2  ACSL3  PALLD  ATXN10  ARHGEF9  MEIS2  MEIS1  TACC1  GSN  PAK1  NRG1  PKNOX1  PDLIM5  BMPER  CLSTN1  SEZ6L2  THBS2  RELN  LPAR1  DMD  TGFBR3  AURKA  LAMB1  GLI1  SPARC  MACF1  GLUL  DAB2IP  WARS1  HSPD1  SPHK1  KDM1A  POMT2  CPS1  TYMP  JADE2  CC2D2A  TRAF3IP2  RASGRF1  COL11A1  HDAC7  MAP2K4  NDST1  GLI2  ACACB  TOP2B  GNB1  ITCH  SLC1A3  PSEN1  PCDHGA2  WDR47  POMGNT1  AARS1  HDAC6  RHBDD3  PRMT5  VRK1  IFT52  ADNP  CSK  NBN  NDRG1  NEFM  SF3A2  LZTS2  CDK5RAP3  KAT2A  TNS2  RAB35  TMEM30A  UBE3A  CCDC88A  STK25  ATF2  NFE2L2  RO60  WARS2  MTR  KDM5B  KMT2A  TGIF2  PLS1  CYREN  PRMT1  ACAP3  DHX30  KRAS  KIDINS220  RCBTB2  DBNL  CDK5RAP2  IGF1R  MFGE8  PRPSAP2  GPR161  LNPK  GMPPA  ANK2  CAMK2G  EXT2  SLC38A10  BRAF  CUL4B  NDUFS2  NCSTN  HIPK1  PTPN13  NAA15  TRAPPC9  RGS14  ARL13B  ZEB2  ALCAM  PPP1CA  PITPNA  DEAF1  RIC8A  ATP6AP2  TRAPPC6B  MED12  NRBP2  LAMA2  XRCC2  MTOR  BRD2  BAG6  TNFSF12  RAD21L1  SALL1  TEAD3  FUZ  DSG2  EIF2B3  MACROH2A2  SETD1A  TAFAZZIN  STAT1  THOC6  NARS1  DEGS1  UGP2  HGS  CASP8  DNM2  P2RX5  DICER1  SRP54  STIL  BMAL1  AHI1  SCARB2  ADPRHL1  ELAPOR2  EFEMP2  SLC8A1  GPNMB  MTCH1  ATXN3  PAFAH1B3  SH3GL1"
1.16905450012332e-06,159,3920,1.54905247813411,"GO:0006996 Organelle organization ","https://amigo.geneontology.org/amigo/term/GO:0006996"," DNAJC11  FUZ  CC2D2A  FBXW11  TOP2B  DNM2  DNM1L  AURKA  NSFL1C  TINF2  IFT52  SEC23B  TAFAZZIN  COG4  NBN  NEFM  PLEKHJ1  IFT56  NUP98  NPHP3  CCDC88A  RND3  PLS1  IFT81  STIL  STX16  XRCC3  RHOT1  MACF1  ARPC1B  ATG4D  ARHGEF9  TUBG1  SCO1  AHI1  CDK5RAP2  NUMA1  ULK3  EFL1  WRAP53  HAX1  LNPK  HSPD1  TACC1  GSN  SEC16A  PAK1  CCSAP  PDLIM5  PRIMPOL  WRN  ATF7IP2  RGS14  ARL13B  ATPAF2  NME6  DCTN2  LYSMD3  RTTN  EDC3  FHL3  CDC42BPB  RAD21L1  CHCHD10  AP1G1  HDAC6  VRK1  GINS1  FMR1  SPG11  CDK5RAP3  KAT2A  UFSP2  TMEM9  TMEM175  MTCH1  SKIC8  TOM1L1  DCAF13  METTL17  PPP1CA  CHEK2  YTHDF3  LPAR1  MTOR  SKIC2  BAG6  DDX3X  LETMD1  PSEN1  XPO1  WDR47  KIAA0586  ARMCX3  PPP2R1A  LZTS2  TFG  ATF2  RO60  CHTF18  PALLD  ATXN10  DHX30  KRAS  DBNL  ANK2  BRAF  NDUFS2  ABLIM2  NOLC1  ZNF598  ZEB2  KRT8  SPHK1  SHARPIN  ATP6AP2  KIRREL1  VPS33B  RELN  DMD  TGIF2-RAB5IF  PLAUR  CEP68  ZDHHC6  TYMP  ATXN3  CDC6  PRMT5  ARHGAP21  STK25  ABCC4  GNAI1  HACL1  CNOT6L  VPS33A  ZMYM4  WDR90  NDUFB8  STAT2  ARAP1  XRCC2  BAZ2A  LYST  ADPRHL1  MACIR  ZFYVE16  SMARCD2  ERBIN  ATP6V0B  IFT22  CCNL1  TRAPPC9  TRAPPC6B  HGS  EPS15  SMARCAL1  SCARB2  MRAS  USP7"
2.39349488432293e-07,176,4363,1.54057387337241,"GO:0019219 Reg. of nucleobase-containing compound metabolic proc. ","https://amigo.geneontology.org/amigo/term/GO:0019219"," ATF2  ZNF195  TEAD3  HIVEP2  WIZ  ZMYND11  JADE2  CDK13  GLI2  MEF2C  ZFHX4  TOX4  TINF2  MACROH2A2  PRMT5  FMR1  NFAT5  SALL1  CRTC1  NRF1  SMARCD2  KAT2A  GLI1  PHC1  STAT1  ZNF142  NFE2L2  GON4L  KDM5B  KMT2A  TGIF2  ENY2  MAGEA10  FOSB  STAT5A  ZNF384  ZNF227  E2F5  BMAL1  MEIS2  CCNH  PUM1  CNOT6L  NFIC  MEIS1  RADX  WWC2  PKNOX1  YY1AP1  CCNL1  SFMBT1  EBF1  ATF7IP2  KMT2D  ZEB2  STAT2  ATF7  ZIK1  DEAF1  MLF1  LCORL  SAMD4B  ZBTB18  ZNF572  SATB1  MED12  YTHDF3  MRTFB  ZSCAN23  NOC2L  ZNF600  TRRAP  ZNF772  ZNF248  WWP2  ZNF28  MXD3  ZNF709  N4BP2L2  LIN37  ZNF658  LARP7  KDM1A  CDK11A  HDAC7  RNF126  ERC1  TUT7  PSMC5  DNAJC2  CASC3  ELP4  ACVR1  CYREN  PRMT1  CHTF18  LMO7  DAB2IP  CDK5RAP2  TOB1  WRAP53  JAZF1  NRG1  NAA15  SPIDR  WRN  CHEK2  USP7  PELI1  BRD2  DDX3X  TAF9  TRAF3IP2  MAP2K4  FBXW11  TOP2B  PSEN1  DNM1L  MED15  ADNP  TAFAZZIN  ARMCX3  TLE4  CDK5RAP3  NUP98  GTF2H3  DROSHA  UBE3A  PMS2  LRPPRC  TLE3  IGF1R  POGK  USP21  TACC1  RBPMS  DEDD  ZNF282  MSL2  BRCC3  KRBOX5  DMD  TNFSF12  CHCHD10  TGIF2-RAB5IF    SMARCAD1  WAC  NBN  CARD8  ERBIN  DAP  NEK4  RBBP6  NOL11  SMARCAL1  MAP3K12  HAX1  SUV39H2  USP47  SPHK1  KDM4D  TPK1  MTOR  BAZ2A  ITCH  HDAC6  DICER1  PSMD9  AHI1  NAA16  DNM2  DEDD2  HSPA5  CDC6  TSFM"
4.70449761133154e-07,191,4902,1.48804180995123,"GO:0141187 Nucleic acid biosynthetic proc. ","https://amigo.geneontology.org/amigo/term/GO:0141187"," ATF2  ZNF195  LUC7L  TEAD3  HIVEP2  WIZ  ZMYND11  JADE2  WDR3  CDK13  GLI2  ZNF638  MEF2C  ZFHX4  TOX4  MACROH2A2  POLRMT  TRMU  PRMT5  DICER1  NFAT5  SALL1  SF3A2  CRTC1  NRF1  SMARCD2  KAT2A  ELP4  GLI1  PHC1  CLK4  DROSHA  STAT1  ZNF142  NFE2L2  GON4L  KDM5B  EBNA1BP2  KMT2A  TGIF2  ENY2  MAGEA10  FOSB  STAT5A  ZNF384  NOL11  ZNF227  E2F5  BMAL1  THUMPD3  MEIS2  CCNH  PUM1  SPOCD1  MTO1  DBR1  NFIC  MEIS1  DDX46  RPL7  CPSF7  WWC2  PKNOX1  YY1AP1  CCNL1  SFMBT1  PRIMPOL  EBF1  DCAF13  ATF7IP2  DUS2  KMT2D  ZRSR2  ZEB2  STAT2  ATF7  ZIK1  DEAF1  MLF1  LCORL  ZBTB18  ZNF572  SATB1  MED12  MRTFB  ZSCAN23  NOC2L  ZNF600  TRRAP  ZNF772  ZNF248  WWP2  ZNF28  MXD3  ZNF709  N4BP2L2  LIN37  TAF9  ZNF658  LARP7  KDM1A  CDK11A  HDAC7  ERC1  TUT7  PSMC5  FMR1  DNAJC2  CASC3  GTF2H3  ACVR1  GTDC1  CHTF18  POLN  LMO7  DAB2IP  CDK5RAP2  SKIC8  WRAP53  JAZF1  NRG1  NAA15  WRN  DUS1L  CHEK2  USP7  BRD2  DDX3X  FBXW11  BAZ2A  PSEN1  AARS1  TRMT2A  MED15  PPIL2  ADNP  ARMCX3  TLE4  CDK5RAP3  NUP98  VPS29  UBE3A  PRMT1  THOC6  PRMT7  PRPF38B  CNOT6L  TLE3  TOB1  POGK  USP21  TACC1  RBPMS  DEDD  RP9  TK2  ZNF282  MSL2  SPHK1  KRBOX5  DMD  CHCHD10  TGIF2-RAB5IF    DUS4L-BCAP29  TINF2  TOP2B  WAC  CARD8  ERBIN  DAP  NEK4  WDR74  SMARCAL1  MAP3K12  HAX1  SUV39H2  USP47  MTOR  ITCH  HDAC6  PSMD9  AHI1  NAA16  DNM2  FAM98A  DEDD2  HSPA5  RO60  TSFM  NOLC1"
1.52549253865367e-06,185,4788,1.47561363726777,"GO:0032774 Rna biosynthetic proc. ","https://amigo.geneontology.org/amigo/term/GO:0032774"," ATF2  ZNF195  LUC7L  TEAD3  HIVEP2  WIZ  ZMYND11  JADE2  WDR3  CDK13  GLI2  ZNF638  MEF2C  ZFHX4  TOX4  MACROH2A2  POLRMT  TRMU  PRMT5  DICER1  NFAT5  SALL1  SF3A2  CRTC1  NRF1  SMARCD2  KAT2A  ELP4  GLI1  PHC1  CLK4  DROSHA  STAT1  ZNF142  NFE2L2  GON4L  KDM5B  EBNA1BP2  KMT2A  TGIF2  ENY2  MAGEA10  FOSB  STAT5A  ZNF384  NOL11  ZNF227  E2F5  BMAL1  THUMPD3  MEIS2  CCNH  PUM1  SPOCD1  MTO1  DBR1  NFIC  MEIS1  DDX46  RPL7  CPSF7  WWC2  PKNOX1  YY1AP1  CCNL1  SFMBT1  EBF1  DCAF13  ATF7IP2  DUS2  KMT2D  ZRSR2  ZEB2  STAT2  ATF7  ZIK1  DEAF1  MLF1  LCORL  ZBTB18  ZNF572  SATB1  MED12  MRTFB  ZSCAN23  NOC2L  ZNF600  TRRAP  ZNF772  ZNF248  WWP2  ZNF28  MXD3  ZNF709  N4BP2L2  LIN37  TAF9  ZNF658  LARP7  KDM1A  CDK11A  HDAC7  ERC1  TUT7  PSMC5  FMR1  DNAJC2  CASC3  GTF2H3  ACVR1  GTDC1  LMO7  DAB2IP  CDK5RAP2  SKIC8  JAZF1  NRG1  NAA15  DUS1L  CHEK2  USP7  BRD2  DDX3X  FBXW11  BAZ2A  PSEN1  AARS1  TRMT2A  MED15  PPIL2  ADNP  ARMCX3  TLE4  CDK5RAP3  NUP98  VPS29  UBE3A  PRMT1  THOC6  PRMT7  PRPF38B  CNOT6L  TLE3  TOB1  POGK  USP21  TACC1  RBPMS  DEDD  PRIMPOL  RP9  ZNF282  MSL2  KRBOX5  DMD  CHCHD10  TGIF2-RAB5IF    DUS4L-BCAP29  TOP2B  WAC  CARD8  ERBIN  DAP  NEK4  WDR74  SMARCAL1  MAP3K12  HAX1  SUV39H2  USP47  SPHK1  MTOR  ITCH  HDAC6  PSMD9  AHI1  NAA16  DNM2  FAM98A  DEDD2  HSPA5  RO60  TSFM  NOLC1"
